일자,공매도 수량(전체),공매도 수량(잔고수량)
2016-11-16,2586,44751
2016-11-15,2566,44867
2016-11-14,3625,44976
2016-11-11,5183,44982
2016-11-10,32104,44982
2016-11-09,13933,44945
2016-11-08,3717,44912
2016-11-07,13863,44912
2016-11-04,12226,49951
2016-11-03,9475,46591
2016-11-02,5691,50644
2016-11-01,8263,49062
2016-10-31,6914,49274
2016-10-28,9003,50309
2016-10-27,7544,64768
2016-10-26,6577,62578
2016-10-25,2475,62282
2016-10-24,978,63005
2016-10-21,8520,65997
2016-10-20,4578,67304
2016-10-19,16256,68001
2016-10-18,3586,66605
2016-10-17,9282,68988
2016-10-14,3578,56611
2016-10-13,9745,57178
2016-10-12,11278,55565
2016-10-11,8119,52605
2016-10-10,21347,56961
2016-10-07,10039,59664
2016-10-06,13660,59813
2016-10-05,10071,52286
2016-10-04,19760,48345
2016-09-30,13406,43700
2016-09-29,7100,60202
2016-09-28,7940,72436
2016-09-27,9728,70482
2016-09-26,6444,72643
2016-09-23,1821,80087
2016-09-22,6251,79742
2016-09-21,20944,96129
2016-09-20,36607,87002
2016-09-19,19059,88382
2016-09-13,18107,92615
2016-09-12,16111,88338
2016-09-09,11980,88150
2016-09-08,17962,85565
2016-09-07,9558,78052
2016-09-06,24277,84016
2016-09-05,12868,94352
2016-09-02,10159,98244
2016-09-01,9083,90900
2016-08-31,17745,82704
2016-08-30,728,83696
2016-08-29,4586,86783
2016-08-26,7365,88584
2016-08-25,1574,100061
2016-08-24,14167,105003
2016-08-23,7967,110659
2016-08-22,8158,97466
2016-08-19,3783,101609
2016-08-18,2401,116467
2016-08-17,971,116567
2016-08-16,1630,116551
2016-08-12,1630,118841
2016-08-11,15848,133963
2016-08-10,15056,126134
2016-08-09,6804,123044
2016-08-08,16298,126400
2016-08-05,10606,121505
2016-08-04,5391,131981
2016-08-03,9384,132785
2016-08-02,8280,132733
2016-08-01,12220,137001
2016-07-29,7732,131963
2016-07-28,10186,134925
2016-07-27,2421,163525
2016-07-26,5729,172072
2016-07-25,11485,171967
2016-07-22,5446,174377
2016-07-21,5378,198017
2016-07-20,8778,197153
2016-07-19,13996,194636
2016-07-18,11682,190900
2016-07-15,8344,190474
2016-07-14,28654,189074
2016-07-13,14650,184108
2016-07-12,28268,178910
2016-07-11,8574,181156
2016-07-08,16756,185691
2016-07-07,3253,171580
2016-07-06,37867,171437
2016-07-05,4334,146955
2016-07-04,12024,144471
2016-07-01,13581,138365
2016-06-30,9566,135710
