date,open,high,low,close,volume
2018-10-02,370500,373000,351000,353000,271022
2018-10-04,355000,355500,328500,329500,487014
2018-10-05,331500,334500,319500,324000,365895
2018-10-08,321000,327000,319000,321500,197409
2018-10-10,323000,326500,316000,316000,260899
2018-10-11,307000,311500,302000,307000,378913
2018-10-12,307000,319000,305000,315500,256790
2018-10-15,317000,329500,316000,324500,233988
2018-10-16,329000,329000,318500,318500,145684
2018-10-17,325000,329000,321500,325000,136572
2018-10-18,326000,328500,316000,317000,135868
2018-10-19,314000,333500,313500,330000,241703
2018-10-22,328000,339000,323000,337500,197166
2018-10-23,334500,337000,326000,329000,150924
2018-10-24,334500,343000,328000,330500,280451
2018-10-25,323500,339500,323000,339500,264688
2018-10-26,344000,344500,317500,324000,320435
2018-10-29,340000,348000,331500,335500,448795
2018-10-30,335500,346000,329500,338500,276286
2018-10-31,336000,348000,330000,347000,251134
2018-11-01,350000,352500,338500,339000,209045
2018-11-02,347000,359000,345000,358000,239187
2018-11-05,356500,363500,348000,356000,177433
2018-11-06,359500,359500,345500,350000,214150
2018-11-07,348000,350000,338500,340000,361104
2018-11-08,345000,347000,335000,335000,345238
2018-11-09,335000,339000,326500,327500,347828
2018-11-12,328500,335000,323500,333500,180275
2018-11-13,328500,335500,321500,335500,208344
2018-11-14,338000,343000,332000,340000,265603
2018-11-15,337000,342500,335000,342000,150336
2018-11-16,344500,347500,342000,344500,181324
2018-11-19,342000,346000,341000,345500,117733
2018-11-20,343500,344500,335000,339500,170177
2018-11-21,335500,343500,334500,340500,153279
2018-11-22,341000,341000,335000,338000,128580
2018-11-23,338000,343000,327500,328500,147880
2018-11-26,330500,338000,329000,335000,210200
2018-11-27,337000,343000,330000,343000,198864
2018-11-28,344000,347500,340500,347000,300120
2018-11-29,351000,351500,345500,347500,232946
2018-11-30,349500,351500,344000,345500,303151
2018-12-03,351500,366000,351500,365000,327930
2018-12-04,364000,364000,354500,358500,214522
2018-12-05,350000,357500,348000,354500,143860
2018-12-06,358000,363500,350000,353500,175833
2018-12-07,355000,360000,351000,351500,131615
2018-12-10,347500,351000,340500,345000,179911
2018-12-11,343500,351500,343500,349500,170594
2018-12-12,351500,353000,346000,350000,166963
2018-12-13,352500,361000,350000,355000,281643
2018-12-14,356500,361000,346000,351500,175154
2018-12-17,352500,358000,351500,351500,133815
2018-12-18,349000,349500,337500,340000,253947
2018-12-19,342000,355000,342000,352500,276651
2018-12-20,351500,351500,338000,344000,253607
2018-12-21,344000,361500,341500,358500,397305
2018-12-24,357000,362500,355000,357500,104960
2018-12-26,350000,356500,347500,353000,191680
2018-12-27,359000,359500,345500,347000,172656
2018-12-28,349000,352500,345500,347000,107893
2019-01-02,351000,353500,335500,337000,227694
2019-01-03,337500,341000,327500,328000,232935
2019-01-04,327500,331500,321500,330500,146988
2019-01-07,340000,350000,337500,343000,322157
2019-01-08,346500,351500,343000,349500,191633
2019-01-09,349500,353000,346500,352000,189562
2019-01-10,352000,354000,344500,347000,160808
2019-01-11,347000,353000,344000,349000,133523
2019-01-14,349000,354500,347000,350500,116345
2019-01-15,350500,356000,348500,356000,162948
2019-01-16,356000,367500,356000,366000,338647
2019-01-17,366000,369500,359500,360000,195538
2019-01-18,365500,371000,363000,368500,175106
2019-01-21,370000,373000,366000,370000,185149
2019-01-22,369500,371500,361500,366000,168874
2019-01-23,365000,371000,361500,369000,135604
2019-01-24,365000,372500,364000,367500,163790
2019-01-25,364000,376000,363000,373500,179731
2019-01-28,376500,380500,371000,374500,169205
